Id,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LanSlope,1stFlrSF,2ndFlrSF,GarageArea,GrLivArea,TotalArea,BedroomAbvGr,Neighborhood,Age,TimeSinceSold,GarageAge,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,KitchenQual,FireplaceQu,GarageQual,GarageCond,MSZoning,MSSubClass,Condition1,Condition2,BldgType,HouseStyle,MasVnrType,Exterior1st_VinylSd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Wd Sdng,Exterior2nd_VinylSd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Wd Sdng,Foundation_CBlock,Foundation_PConc,Heating,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,TotRmsAbvGrd,Functional,Fireplaces,GarageType_Attached,GarageType_Detached,GarageType_BuiltIn,GarageFinish_Unf,GarageFinish_RFn,GarageFinish_Fin,GarageCars,PavedDrive,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice
1240,1,1,0,0,1,1,1,1484,0,472,1484,15678,2,3,10,8.666666667,10,4,3,4,3,5,5,4,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,265900
1241,1,1,1,1,1,1,1,884,884,543,1768,14385,3,2,13,8.083333333,13,4,3,4,3,5,4,0,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,8,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,224900
1242,1,1,1,1,1,1,1,1689,0,954,1689,17698,3,3,9,9.166666667,9,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,0,1,0,0,1,0,1,3,1,1,0,0,0,0,248328
1243,1,1,1,1,1,1,1,1173,0,528,1173,15891,3,2,42,6.583333333,42,3,3,4,3,3,4,3,3,3,3,2,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,1,6,1,2,1,0,0,1,0,1,2,1,1,0,0,1,0,170000
1244,1,1,1,1,1,1,1,2076,0,850,2076,23597,2,4,10,9.916666667,10,5,3,5,4,5,5,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,1,1,0,0,1,1,0,3,1,1,0,0,0,0,465000
1245,1,1,0,0,1,0,0,792,725,400,1517,16453,3,3,66,10.16666667,85,3,3,4,3,2,4,4,3,3,3,3,1,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,7,1,2,0,1,0,0,1,1,2,1,1,0,0,1,1,230000
1246,1,1,1,1,1,1,1,1140,728,477,1868,18152,3,2,13,9.583333333,32,3,3,4,3,5,3,3,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,1,1,7,1,1,0,0,1,1,1,0,2,1,1,0,0,1,0,178000
1247,1,1,1,1,1,1,1,756,797,615,1553,13468,3,3,10,10.41666667,11,4,3,4,3,5,4,0,3,3,4,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,0,0,186500
1248,1,1,0,1,1,1,1,1034,0,888,1034,17643,3,1,40,6.25,40,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,0,1,1,3,1,1,0,0,1,1,169900
1249,1,1,1,1,1,1,1,1134,924,396,2058,15901,3,1,66,8.333333333,66,3,3,4,3,2,3,4,2,2,2,3,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,1,1,0,1,0,0,1,1,2,0,1,0,0,1,1,129500
1250,1,1,1,1,1,1,1,988,0,276,988,11344,3,1,66,9.25,66,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,6,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,119000
1251,1,1,1,1,1,0,1,2110,0,522,2110,20215,3,1,48,6.333333333,48,4,3,3,3,5,5,3,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,1,8,1,2,1,0,0,1,1,0,2,1,1,0,0,1,1,244000
1252,1,1,0,1,1,0,1,1405,0,478,1405,9581,2,4,13,10.41666667,13,4,3,4,3,5,4,4,3,3,3,4,1,1,3,3,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,171750
1253,1,1,1,1,1,1,1,874,0,288,874,13717,3,1,48,6.75,48,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,1,0,0,1,0,1,1,1,1,1,600,1,1,130000
1254,1,1,0,1,1,1,1,1516,651,518,2167,25045,3,3,13,9.083333333,42,4,3,3,3,3,4,4,3,3,3,4,1,1,3,4,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,2,1,1,9,1,2,1,0,0,1,0,1,2,1,1,0,0,1,1,294000
1255,1,1,1,1,1,1,1,760,896,397,1656,12590,3,1,12,8.083333333,13,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,0,0,1,1,1,0,2,1,1,0,0,1,1,165400
1256,1,1,1,1,1,1,1,959,408,560,1367,11474,3,1,66,8.75,38,3,3,3,2,3,3,4,3,3,2,2,1,1,3,2,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,6,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,127500
1257,1,1,0,1,1,0,1,1987,0,691,1987,23883,2,4,22,8,22,4,3,4,3,5,4,3,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,2,0,1,7,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,301500
1258,1,1,1,1,1,0,1,864,0,0,864,7668,2,1,66,7.083333333,94,3,3,2,3,5,3,0,0,0,3,1,0,1,3,3,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,4,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,99900
1259,1,1,0,1,1,1,1,1166,0,400,1166,14484,2,2,11,8.083333333,11,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,5,1,0,1,0,0,1,1,0,2,1,1,0,0,1,1,190000
1260,1,1,1,1,1,0,1,1054,0,460,1054,14751,3,1,47,8.083333333,47,3,3,4,3,4,3,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,151000
1261,1,1,0,1,1,0,1,892,783,502,1675,30319,3,2,17,7.166666667,17,3,3,4,3,5,3,3,3,3,3,4,0,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,7,1,1,0,0,1,1,1,0,2,1,1,0,0,1,1,181000
1262,1,1,1,1,1,1,1,1050,0,338,1050,14218,2,1,60,7.166666667,60,3,3,3,3,4,3,0,3,3,3,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,5,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,128900
1263,1,1,1,1,1,1,1,1104,684,304,1788,17458,5,3,27,6.75,59,3,3,3,3,5,3,3,3,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,8,0,2,1,0,0,0,1,1,1,1,1,0,0,1,1,161500
1264,1,1,1,1,1,1,1,1060,764,520,1824,19397,3,1,66,9.083333333,76,3,3,3,3,5,3,4,3,3,3,3,1,1,3,4,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,8,1,1,0,1,0,0,1,1,2,0,1,0,0,1,1,180500
1265,1,1,1,1,1,1,1,1337,0,511,1337,10301,2,1,17,8,18,4,3,4,3,5,4,0,3,3,2,4,1,1,3,3,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,2,0,1,5,1,0,1,0,0,1,1,0,2,1,1,0,0,0,0,181000
1266,1,1,1,1,1,0,1,713,739,506,1452,8814,3,3,17,10.41666667,17,4,3,4,3,5,4,0,3,3,4,3,1,1,3,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,2,1,1,6,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,183900
1267,1,1,0,0,1,1,1,964,925,308,1889,16380,4,1,66,9.583333333,56,2,3,3,3,3,3,4,3,3,2,2,0,1,1,2,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,2,9,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,122000
1268,1,1,0,0,1,1,1,2018,0,746,2018,22309,3,3,7,6.25,7,5,3,5,3,5,5,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,1,10,1,1,1,0,0,1,1,0,3,1,1,0,0,1,1,378500
1269,1,1,0,1,1,1,0,1968,1479,1014,3447,24422,4,3,19,8.25,34,3,4,3,3,5,4,4,3,3,3,2,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,1,11,1,2,0,0,1,0,1,1,3,1,1,0,0,1,1,381000
1270,1,1,1,1,1,1,1,874,650,315,1524,16713,3,1,58,9.083333333,58,3,3,3,3,3,3,0,3,3,3,2,0,1,3,2,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,7,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,144000
1271,1,1,1,0,1,1,0,1332,192,586,1524,30161,0,3,37,6.333333333,37,4,3,4,3,3,4,3,3,3,3,2,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,4,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,260000
1272,1,1,0,1,1,1,1,1489,0,462,1489,15574,3,2,48,7,48,3,3,3,3,4,4,4,3,3,3,3,0,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,185750
1273,1,1,0,1,1,0,1,935,0,288,935,17848,3,1,51,9.75,51,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,137000
1274,1,1,0,1,1,0,1,1357,0,312,1357,16947,2,1,10,8.25,57,3,3,3,3,4,5,4,3,3,3,3,1,1,3,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,5,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,177000
1275,1,1,1,1,1,0,1,661,589,552,1250,10112,3,3,13,8.75,31,3,3,3,3,5,3,4,3,3,3,2,1,1,3,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,1,8,1,1,0,1,0,0,1,1,2,1,1,0,0,1,1,139000
1276,1,1,1,1,1,0,1,928,992,400,1920,18103,4,1,66,9.083333333,68,3,3,3,3,4,3,0,3,2,3,2,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,2,10,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,137000
1277,1,1,0,1,1,0,1,735,660,497,1395,18079,3,2,44,6.666666667,44,3,3,3,4,3,3,3,3,3,3,4,1,1,3,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,6,1,1,1,0,0,0,1,1,2,1,1,0,0,1,1,162000
1278,1,1,0,1,1,0,1,1724,0,480,1724,25518,3,2,40,7.166666667,49,3,3,4,3,2,3,4,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,197900
1279,1,1,1,1,1,1,1,1128,903,577,2031,16654,3,2,14,8.416666667,14,4,3,4,3,5,4,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,7,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,237000
1280,1,1,1,1,1,1,1,698,430,528,1128,11934,2,1,66,6.333333333,36,3,4,3,3,3,3,0,3,3,1,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,6,1,0,0,1,0,1,0,1,2,1,1,0,0,0,0,68400
1281,1,1,0,1,1,1,1,1573,0,544,1573,16893,3,2,14,7.416666667,14,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,227000
1282,1,1,0,1,1,0,1,1339,0,484,1339,14081,2,3,26,10.08333333,26,3,3,4,3,3,3,3,4,4,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,0,1,6,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,180000
1283,1,1,0,1,1,1,1,1040,0,484,1040,13793,3,2,8,6.916666667,39,3,3,4,3,3,4,0,3,3,3,3,1,1,3,3,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,150500
1284,1,1,1,0,1,0,1,912,912,0,1824,15094,4,1,45,6.333333333,45,3,3,3,3,3,3,0,0,0,3,2,1,1,2,4,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,2,2,2,8,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,139000
1285,1,1,1,1,1,1,1,1699,748,336,2447,16956,4,1,26,6.416666667,47,3,3,3,3,5,4,4,3,3,3,2,0,1,3,2,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,1,10,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,169000
1286,1,1,1,1,1,1,1,825,587,280,1412,10759,4,1,66,7.25,77,3,2,3,3,5,3,4,3,3,2,2,1,1,3,2,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,6,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,132500
1287,1,1,1,1,1,1,1,1328,0,528,1328,16107,3,2,53,6.166666667,53,3,3,3,3,3,3,4,3,3,3,3,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,6,1,2,1,0,0,0,1,1,2,1,1,0,0,1,1,143000
1288,1,1,0,0,1,1,0,1582,0,390,1582,44289,4,3,52,10.16666667,52,3,4,3,3,2,3,0,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,2,0,1,7,1,0,1,0,0,0,1,1,2,0,1,0,0,1,1,190000
1289,1,1,0,1,1,1,1,1659,0,499,1659,12794,2,4,16,6.833333333,16,4,3,4,3,5,5,5,3,3,3,4,1,1,3,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1,5,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,278000
1290,1,1,0,1,1,1,1,1120,850,753,1970,19053,3,4,10,9.833333333,10,4,3,4,3,5,5,4,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,0,0,1,1,1,0,3,1,1,0,0,0,0,281000
1291,1,1,0,1,1,0,1,1152,0,484,1152,19517,3,1,52,6.333333333,52,3,3,3,3,3,3,4,3,3,3,3,1,1,3,3,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,180500
1292,1,1,1,1,1,1,1,630,672,264,1302,6282,3,1,44,7.5,44,3,3,3,3,3,3,0,3,3,2,3,1,1,2,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,1,1,6,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,119500
1293,1,1,1,1,1,0,1,1378,994,432,2372,14111,4,1,51,6.666666667,31,3,3,3,3,3,3,0,3,3,2,3,1,1,3,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,2,11,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,107500
1294,1,1,1,1,1,1,1,832,832,528,1664,16025,4,2,40,10.41666667,40,3,3,4,3,3,3,3,3,3,3,4,1,1,3,4,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,162900
1295,1,1,1,1,1,1,1,864,0,572,864,12260,2,1,26,10.33333333,59,3,3,3,3,3,3,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,2,0,1,0,0,1,1,115000
1296,1,1,1,1,1,1,1,1052,0,288,1052,13490,3,1,48,9.75,48,3,3,3,3,4,3,0,3,3,3,3,0,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,5,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,138500
1297,1,1,1,1,1,1,1,1128,0,525,1128,14284,3,1,53,7.666666667,53,3,4,3,3,4,3,0,3,3,3,3,1,1,3,3,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,155000
1298,1,1,1,1,1,1,1,1072,0,525,1072,7599,2,1,10,10.16666667,11,3,3,4,3,4,3,0,3,3,2,1,1,1,3,2,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,5,1,0,0,0,0,1,1,0,2,1,1,0,0,0,0,140000
1299,1,1,0,0,1,0,1,4692,950,1418,5642,90904,3,1,8,8.583333333,8,5,3,5,3,5,5,4,3,3,3,4,0,1,3,4,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,2,1,1,12,1,3,1,0,0,1,1,0,2,1,1,0,0,0,0,160000
1300,1,1,1,1,1,1,1,1246,0,305,1246,13082,3,1,22,6.25,57,3,3,3,3,5,4,0,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,6,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,154000
1301,1,1,0,1,1,0,1,1005,978,490,1983,17518,3,2,17,7.25,17,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,9,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,225000
1302,1,1,0,0,1,1,1,753,741,213,1494,12467,3,3,66,6.75,74,3,3,3,3,2,4,4,3,3,3,3,1,1,3,4,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,7,1,2,1,0,0,0,1,1,1,0,1,0,0,1,1,177500
1303,1,1,1,1,1,1,1,1203,1323,844,2526,19216,4,4,22,9.666666667,22,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,1,1,8,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,290000
1304,1,1,1,1,1,1,1,1616,0,834,1616,16554,3,3,11,10.33333333,11,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,0,1,0,0,1,0,1,3,1,1,0,0,1,1,232000
1305,1,1,1,1,1,1,1,976,732,380,1708,9300,3,1,12,10.33333333,12,4,3,4,3,5,4,0,3,3,2,3,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,0,0,0,1,0,0,1,1,2,1,1,0,0,1,1,130000
1306,1,1,0,1,1,0,1,1652,0,840,1652,21535,2,4,9,6.75,10,4,3,5,3,5,5,5,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,2,1,0,0,1,1,0,2,1,1,0,0,1,1,325000
1307,1,1,0,1,1,1,1,1368,0,474,1368,13210,2,4,10,9.916666667,11,4,3,4,3,5,4,4,3,3,3,4,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,6,1,1,1,0,0,1,0,1,2,1,1,0,0,0,0,202500
1308,1,1,1,1,1,1,1,990,0,480,990,12636,3,2,21,7.25,16,3,4,4,4,5,3,0,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,5,1,0,0,1,0,0,1,1,2,1,1,0,0,1,1,138000
1309,1,1,1,1,1,1,1,1122,0,528,1122,16756,2,1,11,8.25,68,3,3,3,3,5,4,0,3,3,2,3,1,1,3,3,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,6,1,0,1,0,0,0,1,1,2,1,1,0,0,1,1,147000
1310,1,1,1,1,1,1,1,1294,0,496,1294,13044,3,2,25,8.166666667,25,3,3,4,3,4,4,0,3,3,3,3,1,1,3,3,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,1,1,179200
1311,1,1,1,1,1,1,1,1902,0,567,1902,26144,3,3,14,6.25,57,4,4,4,3,3,5,3,3,3,3,3,0,1,3,3,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,2,0,1,7,1,2,1,0,0,1,1,0,2,1,1,0,0,1,1,335000
1312,1,1,1,1,1,1,1,1274,0,508,1274,14928,3,2,9,9.583333333,11,4,3,4,3,5,4,0,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,6,1,0,1,0,0,1,0,1,2,1,1,0,0,0,0,203000
1313,1,1,0,1,1,1,1,1453,1357,750,2810,19684,4,4,26,9.166666667,26,4,3,5,3,5,4,5,4,4,3,4,1,1,3,4,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,2,1,1,9,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,302000
1314,1,1,0,1,1,0,1,1422,1177,779,2599,24508,4,4,17,6.25,17,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,10,1,1,0,0,1,1,1,0,3,1,1,0,0,1,1,333168
1315,1,1,1,1,1,1,1,948,0,280,948,12358,3,1,62,8.833333333,60,3,3,3,3,5,3,3,3,3,3,3,1,1,3,3,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,5,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,119000
1316,1,1,1,1,1,1,1,1092,1020,576,2112,18144,4,1,47,8.166666667,47,3,3,2,3,3,3,4,3,3,3,4,1,1,3,4,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,2,1,1,9,1,2,1,0,0,0,1,1,2,1,1,0,0,1,1,206900
1317,1,1,0,1,1,1,1,1630,0,860,1630,18135,3,2,8,7.583333333,8,4,3,5,3,5,5,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,1,8,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,295493
1318,1,1,1,1,1,0,1,1352,0,466,1352,10392,2,3,9,9.333333333,10,4,3,5,4,5,4,4,3,3,4,4,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,5,1,1,1,0,0,1,0,1,2,1,1,0,0,0,0,208900
1319,1,1,0,1,1,0,1,1787,0,748,1787,23135,3,2,14,10,15,4,3,4,3,5,4,3,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,275000
1320,1,1,1,0,1,1,1,948,0,248,948,14294,3,1,62,9.5,62,3,3,3,3,5,3,0,3,3,3,3,1,1,3,3,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,5,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,111000
1321,1,1,1,1,1,1,1,1478,0,442,1478,15154,3,1,59,7.166666667,59,3,3,3,3,4,3,4,3,3,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,6,1,2,1,0,0,1,0,1,2,1,1,0,0,1,1,156500
1322,1,1,0,1,1,0,1,720,0,287,720,8354,2,1,66,8.083333333,61,3,3,0,0,3,3,0,3,2,3,3,0,1,3,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,72500
1323,1,1,0,1,1,1,1,1061,862,564,1923,16482,3,4,24,6.166666667,24,4,3,4,3,5,4,3,3,3,3,4,1,1,3,4,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,2,1,1,8,1,1,1,0,0,1,0,1,2,1,1,0,0,1,1,190000
1324,1,1,1,0,1,1,1,708,0,0,708,7800,2,1,66,6.666666667,76,2,3,3,3,4,2,0,0,0,3,1,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,5,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,82500
1325,1,1,1,1,1,1,1,1795,0,895,1795,18613,2,3,9,9.5,9,4,3,5,3,5,4,4,3,3,3,3,1,1,3,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,0,0,147000
1326,1,1,1,1,1,1,1,796,0,0,796,6960,2,1,66,8.583333333,94,3,3,3,2,2,3,0,0,0,2,1,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,55000
1327,1,1,1,0,1,1,0,774,0,0,774,7262,3,1,10,9.25,85,3,3,3,3,5,4,0,0,0,2,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,6,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,79000
1328,1,1,1,1,1,1,1,816,0,264,816,10188,3,1,8,7.833333333,34,4,4,3,3,5,4,5,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,5,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,130500
1329,1,1,1,1,1,0,1,1584,1208,520,2792,20651,5,1,66,8.166666667,96,4,4,4,3,5,3,3,2,3,2,2,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,8,0,2,0,1,0,0,1,1,2,1,1,1,1150,1,1,256000
1330,1,1,0,1,1,1,1,955,677,462,1632,14771,3,2,18,10.16666667,18,3,3,4,3,4,3,3,3,3,3,4,1,1,3,4,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,1,1,8,1,1,1,0,0,1,1,0,2,1,1,0,0,1,1,176500
1331,1,1,1,1,1,1,1,1588,0,825,1588,17861,3,3,10,8.666666667,10,4,3,4,4,5,4,4,3,3,3,3,1,1,3,3,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2,0,1,7,1,1,1,0,0,1,0,1,3,1,1,0,0,1,1,227000
